2.75 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (have)))(NP (CD (three))(NN (library))(NN (cards.how))(JJ (many)))(VP (VBP (do)))(NP (PRP (you)))(VP (VB (have))))(S (NP (VB (that)))(NP (WP (what)))(NP (PRP (i)))(VP (VBD (think))))) |ET|
2.5 |BT| (ROOT (S (VP (VB (gon))(TO (na))(VB (sit)))(PP (IN (at)))(NP (NN (home))(CC (and))(NN (semus))(VB (relax))))(S (ADVP (RB (possibly)))(VP (VB (go))(TO (to))(NN (gym))(CC (or)))(NP (NN (something)))(UCP (NN (idk))))) |ET|
4.25 |BT| (ROOT (S (NP (JJ (happy))(NNP (new))(NNS (year)))(PP (TO (to)))(NP (PDT (all))(PRP$ (my))(NNS (friend)))(PP (IN (on)))(NP (NNP (fb))))) |ET|
4.0 |BT| (ROOT (S (NP (NNP (doesnt)))(VP (VBP (know)))(NP (WP (what)))(VP (TO (to))(VB (do))))) |ET|
2.75 |BT| (ROOT (S (NP (NNP (national))(NN (honor))(NNP (society))(NN (induction))))) |ET|
2.05 |BT| (ROOT (S (NP (FW (i))(VBZ (<))(CD (3)))(NP (DT (this))(NN (weather))(NN (thunder))))(S (ADVP (RB (simply))(JJ (lovely))))) |ET|
2.0 |BT| (ROOT (S (NP (NNP (te))(NNP (deum)))(NP (PRP (i)))(VP (VBP (loathe)))(NP (JJ (thee))))(S (NP (PRP (i)))(VP (MD ('ll))(VB (like)))(NP (PRP (you)))(PP (IN (after)))(NP (NNP (wednesday))))) |ET|
1.25 |BT| (ROOT (S (ADVP (WRB (why)))(VP (VBZ (be))(VBG (streak)))(NP (RB (so))(JJ (much))(NN (fun))))) |ET|
3.5 |BT| (ROOT (S (PP (IN (by)))(NP (NNP (sunday)))(NP (PRP (i)))(VP (MD ('ll))(VB (be)))(PP (IN (in)))(NP (NNS (arkansa)))(NP (NNP (d))))) |ET|
3.25 |BT| (ROOT (S (VP (VBG (wonder)))(ADVP (WRB (why)))(NP (NN (everyone)))(VP (VBZ (have)))(NP (NNS (color)))(PP (IN (as)))(NP (PRP$ (they))(NN (status))))(S (NP (MD (will))(NN (someone)))(VP (VB (please))(VB (explain)))(NP (DT (this)))(PP (TO (to)))(NP (PRP (i))))) |ET|
3.4 |BT| (ROOT (S (ADVP (RB (almost)))(NP (NNP (friday))))(S (ADVP (JJ (:d)))(NP (PRP (i)))(VP (VBP (<)))(NP (CD (3))(NNP (matthew))(NNS (]))))) |ET|
1.5 |BT| (ROOT (S (NP (VB (dinner)))(PP (IN (with)))(NP (DT (the))(NN (wife))(NNP (:})))(UCP (NNP (kisses))))) |ET|
2.75 |BT| (ROOT (S (PP (IN (at)))(NP (DT (the))(NN (edge)))(PP (IN (of)))(NP (DT (the))(NN (world)))(PP (IN (by)))(NP (NNP (kataklysm))))) |ET|
2.75 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (think)))(NP (PRP (i)))(VP (VBD (leave)))(NP (PRP$ (my))(JJ (mobile)))(PP (IN (in)))(NP (NNS (cairn))))(S (ADVP (IN (at))(JJS (least)))(NP (PRP (i)))(VP (VBP (hope)))(NP (FW (i)))(VP (VBD (do)))(NP (NNP (s))))) |ET|
2.33 |BT| (ROOT (S (ADVP (RB (not))(RB (really)))(VP (VBG (play)))(NP (DT (the))(NN (game.just)))(VP (VBD (have)))(NP (DT (a))(JJ (special))(NN (request)))(PP (IN (in))))) |ET|
3.0 |BT| (ROOT (S (PP (IN (in)))(NP (VBP (love)))(PP (IN (with)))(NP (PRP$ (my))(NN (bundle)))(PP (IN (of)))(NP (NN (joy))))) |ET|
2.25 |BT| (ROOT (S (NP (JJ (-rrb-)))(NP (NN (today)))(VP (VBD (be)))(NP (NN (fun)))(NP (DT (the))(NN (baby))(NNS (scorp)))(VP (VBD (be)))(NP (JJ (wild))(SYM (:d))))) |ET|
